protein1	protein2
RAE1	GCK
RAE1	RET
RAE1	SRC
RAE1	STK3
RAI14	RIPK3
RAI14	SRC
RAI1	RPS6KA5
RALA	MAPK10
RALA	MAPK11
RALA	MAPK14
RALA	MAPK8
RALA	MAPK9
RALA	SRC
RALB	MAPK10
RALB	MAPK11
RALB	MAPK8
RALB	MAPK9
RALBP1	SRC
RALB	SRC
RALGAPB	SRC
RALGPS2	TGFBR1
RALY	SRC
RAMP2	TRRAP
RANBP1	TNIK
RANBP2	AURKB
RANBP2	GCK
RANBP2	STK4
RANBP2	TTN
RANBP3	TAF1
RANBP3	TTN
RANBP9	SRC
RANBP9	TGFBR1
RANBP9	WNK1
RANGAP1	AURKB
RANGAP1	STK4
RANGAP1	TP53RK
RANGRF	CAMK2A
RANGRF	CAMK2B
RANGRF	CAMK2D
RANGRF	CAMK2G
RAN	TGFBR1
RAN	TYK2
RAN	VRK1
RAN	VRK2
RAN	VRK3
RAP1A	BRAF
RAP1A	MAP2K1
RAP1A	MAP2K2
RAP1A	MAP3K2
RAP1A	MAPK1
RAP1A	MAPK3
RAP1A	PIK3CA
RAP1A	PIK3R1
RAP1A	PTK2
RAP1A	SYK
RAP1A	TBRG4
RAP1B	BRAF
RAP1B	MAP2K1
RAP1B	MAP2K2
RAP1B	MAP3K2
RAP1B	MAPK1
RAP1B	MAPK3
RAP1B	PIK3CA
RAP1B	PIK3R1
RAP1B	PTK2B
RAP1B	PTK2
RAP1B	SYK
RAP1GAP2	WNK1
RAP1GAP	AKT1
RAP2A	BRAF
RAP2A	SGK1
RAP2A	TGFBR1
RAP2B	BRAF
RAP2C	BRAF
RAPGEF1	SRC
RAPGEF6	TAF1
RARA	AKT1
RARA	PTK2
RARA	ROCK2
RARA	RPS6KB2
RARA	RYK
RARA	STK38
RARA	TBK1
RARA	TGM2
RARA	TRIB3
RARA	TRRAP
RARB	AKT1
RARG	AKT1
RARS	PRKAA1
RARS	PRKAA2
RARS	PRKAB1
RARS	PRKAB2
RARS	PRKAG1
RARS	PRKAG2
RARS	PRKAG3
RARS	RIOK1
RARS	SRC
RARS	TAF1
RASA1	AKT1
RASA1	AKT2
RASA1	AKT3
RASA1	BCR
RASA1	LYN
RASA1	MAPK8
RASA1	PRKCA
RASA1	PRKCB
RASA1	PRKCD
RASA1	PRKCE
RASA1	PRKCG
RASA1	PRKCH
RASA1	PRKCI
RASA1	PRKCQ
RASA1	PRKCZ
RASA1	PRKD1
RASA1	PRKD2
RASA1	PRKD3
RASA1	RAF1
RASA1	RIOK1
RASA1	SRC
RASA1	STK11
RASA1	SYK
RASA1	YES1
RASA1	ZAP70
RASA2	AKT1
RASA2	AKT2
RASA2	AKT3
RASA2	PRKCA
RASA2	PRKCB
RASA2	PRKCD
RASA2	PRKCE
RASA2	PRKCG
RASA2	PRKCH
RASA2	PRKCI
RASA2	PRKCQ
RASA2	PRKCZ
RASA2	PRKD1
RASA2	PRKD2
RASA2	PRKD3
RASA4	AKT1
RASA4	AKT2
RASA4	AKT3
RASA4B	AKT1
RASA4B	AKT2
RASA4B	AKT3
RASA4B	PRKCA
RASA4B	PRKCB
RASA4B	PRKCD
RASA4B	PRKCE
RASA4B	PRKCG
RASA4B	PRKCH
RASA4B	PRKCI
RASA4B	PRKCQ
RASA4B	PRKCZ
RASA4B	PRKD1
RASA4B	PRKD2
RASA4B	PRKD3
RASA4	PRKCA
RASA4	PRKCB
RASA4	PRKCD
RASA4	PRKCE
RASA4	PRKCG
RASA4	PRKCH
RASA4	PRKCI
RASA4	PRKCQ
RASA4	PRKCZ
RASA4	PRKD1
RASA4	PRKD2
RASA4	PRKD3
RASAL1	RPS6KA3
RASAL2	AKT1
RASAL2	AKT2
RASAL2	AKT3
RASAL2	PRKCA
RASAL2	PRKCB
RASAL2	PRKCD
RASAL2	PRKCE
RASAL2	PRKCG
RASAL2	PRKCH
RASAL2	PRKCI
RASAL2	PRKCQ
RASAL2	PRKCZ
RASAL2	PRKD1
RASAL2	PRKD2
RASAL2	PRKD3
RASAL3	WNK1
RASD2	TGFBR1
RASGEF1C	TNK2
RASGRF1	SRC
RASGRF1	SRPK2
RASGRF1	TNK2
RASGRP2	TAF1
RASL12	TGFBR1
RASSF1	STK3
RASSF1	STK4
RASSF2	STK3
RASSF2	STK4
RASSF3	STK3
RASSF3	STK4
RASSF4	STK3
RASSF4	STK4
RASSF5	STK3
RASSF5	STK4
RASSF6	STK4
RASSF7	RET
RASSF8	RET
RB1	AK2
RB1CC1	PIK3C3
RB1CC1	PIK3R4
RB1CC1	TAF1
RB1CC1	ULK1
RB1CC1	ULK2
RB1	CDK1
RB1	CDKN2A
RB1	EPHB1
RB1	MAPK6
RB1	MET
RB1	NRK
RB1	PIM1
RB1	PKMYT1
RB1	PLK1
RB1	PRKDC
RB1	PRPF4B
RB1	PRPS1
RB1	RET
RB1	RIOK3
RB1	RPS6KA5
RB1	SGK1
RB1	SIK2
RB1	STK35
RB1	TAF1
RB1	TAOK1
RB1	TAOK2
RB1	TGM2
RB1	TYRO3
RB1	WEE1
RBAK	TXK
RBBP4	CDKN2A
RBBP4	PLK1
RBBP4	TK1
RBBP5	SRC
RBBP5	TBK1
RBBP6	SRPK2
RBBP7	CDKN2A
RBBP7	RIOK1
RBBP7	RPS6KB2
RBBP8	ATM
RBBP8	CHEK1
RBBP8	TAF1
RBCK1	RIPK1
RBFOX2	WNK1
RBL1	CDK1
RBL1	TAF1
RBL2	CDK1
RBL2	MAPK9
RBL2	RIOK3
RBL2	SGK1
RBL2	SPEG
RBL2	TAF1
RBL2	WNK1
RBM10	TAF1
RBM15B	SRPK2
RBM15	SRPK2
RBM19	RIOK1
RBM19	SRPK2
RBM23	SRPK1
RBM23	SRPK2
RBM25	TGM2
RBM26	RIOK1
RBM27	SRPK1
RBM34	SRPK3
RBM39	RIOK1
RBM39	SRPK1
RBM39	SRPK2
RBM39	SRPK3
RBM39	TAF1
RBM48	TK1
RBM48	TRIB3
RBM4	RIOK1
RBM4	SRC
RBM4	SRPK1
RBM4	TAF1
RBM4	TRIB3
RBM5	RET
RBM7	TAF1
RBM8A	SLK
RBM8A	SMG1
RBM8A	SRPK1
RBM8A	SRPK2
RBMS2	SRPK1
RBMX	RIOK1
RBMX	SRPK2
RBMX	SRPK3
RBP1	AKT1
RBP1	PTK2
RBPJ	FLT4
RBPJ	RPS6KA6
RBPMS	ROR2
RBPMS	TIE1
RBSN	PIK3C3
RBSN	PIK3R4
RBX1	AURKA
RBX1	JAK2
RBX1	RIPK4
RBX1	RPS6KB1
RCC1L	TBRG4
RCC1	RIPK4
RCC1	TNIK
RCC1	VRK1
RCC2	RIOK1
RCC2	TNIK
RCHY1	TAOK2
RCN1	SRC
RCN1	STK38L
RCN2	RIPK1
RCN2	STK40
RCVRN	GRK1
RDH10	CAMK2G
RDH10	CDK2
RDH10	PDK4
RDH10	PTK2
RDH12	PTK2
RDH12	TKFC
RDX	ROCK1
RDX	SRC
RECK	EGFR
RECQL	TAF1
RELA	BCKDK
RELA	BMP2K
RELA	CDK6
RELA	COQ8B
RELA	CSF1R
RELA	DCLK1
RELA	DDR1
RELA	ERN1
RELA	GRK5
RELA	ILK
RELA	ITPKC
RELA	JAK3
REL	AKT2
RELA	MAP3K11
RELA	MAP3K8
RELA	MAP4K2
RELA	MAPK3
RELA	MAPK6
RELA	MST1R
RELA	NLK
RELA	PTK2
RELA	RPS6KA4
RELA	RPS6KA5
RELA	TBK1
RELA	TRIB2
RELA	TRIB3
REL	BMP2K
REL	CDK6
RELCH	TLK1
REL	COQ8B
REL	CSF1R
REL	DCLK1
REL	DDR1
REL	ERN1
REL	GRK5
REL	ITPKC
REL	JAK3
REL	MAPK6
RELN	ABL1
RELN	AKT1
REL	NLK
REL	RPS6KA4
REL	STK16
REL	TAF1
REL	TBK1
REL	TRIB2
REL	TSSK3
RELT	TGFBR2
REPIN1	AAK1
REPIN1	ABL1
REPIN1	ACVR1
REPIN1	AKT1
REPIN1	AKT2
REPIN1	ALK
REPIN1	ALPK2
REPIN1	BMPR2
REPIN1	BRD4
REPIN1	BRSK2
REPIN1	CAMK2G
REPIN1	CAMKV
REPIN1	CASK
REPIN1	CDK18
REPIN1	CDK2
REPIN1	CDK5R2
REPIN1	CDK5
REPIN1	CDKL5
REPIN1	CDKN2C
REPIN1	CDKN3
REPIN1	CSF1R
REPIN1	CSNK1G2
REPIN1	DDR1
REPIN1	DMPK
REPIN1	EPHA2
REPIN1	EPHB2
REPIN1	ERBB3
REPIN1	ERN1
REPIN1	FES
REPIN1	FGR
REPIN1	GRK2
REPIN1	GRK5
REPIN1	GSK3B
REPIN1	IGF1R
REPIN1	INSR
REPIN1	IP6K3
REPIN1	KSR2
REPIN1	LCK
REPIN1	LIMK2
REPIN1	LRRK1
REPIN1	MAP2K5
REPIN1	MAP2K6
REPIN1	MAP3K13
REPIN1	MAP3K3
REPIN1	MAP3K5
REPIN1	MAP3K8
REPIN1	MAPK4
REPIN1	MARK2
REPIN1	MOS
REPIN1	MUSK
REPIN1	MYLK
REPIN1	MYT1
REPIN1	NADK2
REPIN1	NRK
REPIN1	OBSCN
REPIN1	PAK3
REPIN1	PAK5
REPIN1	PAK6
REPIN1	PASK
REPIN1	PDK2
REPIN1	PHKA1
REPIN1	PI4KB
REPIN1	PIK3CG
REPIN1	PRKAA2
REPIN1	PRKACA
REPIN1	PRKACG
REPIN1	PRKAG3
REPIN1	PRKCB
REPIN1	PRKCG
REPIN1	PRKCQ
REPIN1	PTK2
REPIN1	PTK7
REPIN1	RIOK1
REPIN1	ROCK1
REPIN1	RPS6KB1
REPIN1	RYK
REPIN1	SGK2
REPIN1	SPEG
REPIN1	SRC
REPIN1	SRPK3
REPIN1	TGFBR2
REPIN1	WNK2
REPIN1	WNK4
REPS1	EGFR
REPS1	SRC
REPS2	EGFR
RERG	ARAF
RERG	BRAF
RERG	RAF1
REST	CDK5R1
REST	CDKN2B
REST	CHKA
REST	MAPK11
REST	TAOK3
RETREG3	TBRG4
REV3L	STK17B
REX1BD	TK1
REXO4	RIOK1
RFC1	ATM
RFC2	ATM
RFC2	CHEK1
RFC3	ATM
RFC3	CHEK1
RFC3	TAF1
RFC4	ATM
RFC4	CHEK1
RFC4	SRC
RFC5	ATM
RFC5	CHEK1
RFC5	RIPK4
RFFL	RIPK1
RFK	PTK2
RFX1	ADK
RFX1	AMHR2
RFX1	BMPR2
RFX1	BRAF
RFX1	CAMK1
RFX1	CAMK2A
RFX1	CAMKV
RFX1	CDK19
RFX1	CDK20
RFX1	CDKL2
RFX1	COQ8B
RFX1	FASTKD2
RFX1	FGR
RFX1	GSK3B
RFX1	INSRR
RFX1	ITPKA
RFX1	MAPK10
RFX1	MAPK11
RFX1	MINK1
RFX1	MOK
RFX1	MST1
RFX1	NEK2
RFX1	NIM1K
RFX1	NTRK1
RFX1	PAK4
RFX1	PAK6
RFX1	PIK3R4
RFX1	PRKACA
RFX1	PRKCG
RFX1	PTK2B
RFX1	RPS6KA5
RFX1	SIK1
RFX1	SLK
RFX1	SMG1
RFX1	STK36
RFX1	TAOK1
RFX1	TAOK2
RFX4	STK40
RFX5	STK38L
RFX5	TAF1
RFX6	STK16
RGMA	MAP3K7
RGMB	MAP3K7
RGS16	SRC
RGS16	TAF1
RGS19	TGFBR1
RGS1	LCK
RGS1	PTK2
RGS3	MAPK1
RGS3	MAPK3
RGS4	MAPK1
RGS4	MAPK3
RHEBL1	TGFBR1
RHEB	MTOR
RHEB	RPS6KB1
RHEB	TAF1
RHEB	ULK1
RHNO1	CHEK1
RHOA	AKT1
RHOA	AKT2
RHOA	AKT3
RHOA	CIT
RHOA	JAK3
RHOA	KDR
RHOA	LCK
RHOA	LIMK1
RHOA	LIMK2
RHOA	MAPK14
RHOA	MAPK1
RHOA	MAPK3
RHOA	MAPK8
RHOA	PIK3CA
RHOA	PIK3CB
RHOA	PKN1
RHOA	PKN2
RHOA	PRKCZ
RHOA	PTK2
RHOA	ROCK1
RHOA	SRC
RHOA	TGM2
RHOA	TRIO
RHOB	AKT1
RHOB	AKT2
RHOB	AKT3
RHOB	LIMK1
RHOB	LIMK2
RHOBTB1	SGK1
RHOBTB1	TGFBR1
RHOBTB2	STK11
RHOC	AKT1
RHOC	AKT2
RHOC	AKT3
RHOC	LIMK1
RHOC	LIMK2
RHOC	PKN1
RHOC	PKN3
RHOC	PRKCZ
RHOD	TGFBR1
RHOG	AKT1
RHOG	AKT2
RHOG	AKT3
RHOG	BCR
RHOG	BTK
RHOG	FGFR1
RHOG	FGFR2
RHOG	FGFR3
RHOG	FGFR4
RHOG	FYN
RHOG	ITK
RHOG	LCK
RHOG	PAK1
RHOG	PAK3
RHOG	PAK5
RHOG	PAK6
RHOG	PDPK1
RHOG	SYK
RHOG	TEC
RHOG	TRIO
RHOG	TXK
RHOH	TGFBR1
RHOQ	PRKCZ
RHOT2	RIPK4
RHOT2	RYK
RHOU	PAK1
RHOU	PAK2
RHOU	PAK4
RHOU	PAK5
RHOU	PAK6
RHOXF2	ROR2
RHPN2	TGFBR1
RICTOR	AKT1
RICTOR	AKT2
RICTOR	AKT3
RICTOR	RIPK4
RICTOR	SGK1
RIDA	TAF1
RIDA	TRIB3
RIF1	TK1
RIMS4	SRPK1
RIN3	SRC
RING1	CDC7
RING1	RNASEL
RIOX1	TRRAP
RIPOR2	WNK1
RIT1	BRAF
RIT1	SRPK2
RIT2	BRAF
RIT2	SRPK2
RLF	TTN
RMC1	STK32C
RMDN3	WNK1
RMI1	CHEK1
RMI2	CHEK1
RNASEH2A	TAF1
RNF111	TGFBR1
RNF11	TBK1
RNF128	TBK1
RNF130	TGFBR1
RNF135	CHUK
RNF135	IKBKB
RNF138	TGFBR1
RNF144A	PRKDC
RNF146	TGFBR1
RNF168	CHEK2
RNF187	CDK1
RNF19A	RPS6KA5
RNF19B	UCKL1
RNF219	SRPK2
RNF219	STK40
RNF2	CDC7
RNF2	SIK1
RNF34	PTK2
RNF41	ERBB2
RNF41	ERBB3
RNF4	ATM
RNF4	SRPK2
RNF5	TGFBR1
RNF7	PTK2
RNF7	TAF1
RNH1	SRC
RNPS1	SRPK1
RNPS1	SRPK2
RNPS1	TAF1
ROBO1	ABL1
ROBO2	RPS6KA5
RORA	CAMK2B
RORA	CAMKK2
RORA	EPHA3
RORA	EPHA7
RORA	ERN1
RORA	GK
RORA	IP6K2
RORA	MATK
RORA	MYLK
RORA	NLK
RORA	PIM1
RORA	STK38
RORA	STRADB
RORA	TAOK1
RORA	TAOK2
RORA	TTBK2
RP2	SRC
RP2	TKFC
RPA1	ATM
RPA1	CHEK1
RPA1	SIK1
RPA1	TK1
RPA2	ATM
RPA2	CHEK1
RPA2	STK38L
RPA3	ATM
RPA3	CHEK1
RPA3	STK38L
RPAP1	STK38L
RPAP3	STK11
RPAP3	TGFBR1
RPE65	PTK2
RPE	TRIO
RPE	XYLB
RPGRIP1	TRIB3
RPIA	STK16
RPL10A	RPS6KB2
RPL10	RPS6KB2
RPL10	SRC
RPL10	TAF1
RPL10	YES1
RPL11	RPS6KB2
RPL11	TAF1
RPL11	TBK1
RPL12	RPS6KB2
RPL12	TTN
RPL13	RPS6KB2
RPL13	SRC
RPL13	SRPK2
RPL13	TAF1
RPL13	TBK1
RPL13	TK1
RPL14	RPS6KB2
RPL15	TAF1
RPL17	RPS6KB2
RPL17	TAF1
RPL18A	TNK2
RPL18	RPS6KB2
RPL18	TAF1
RPL19	RPS6KB2
RPL19	TAF1
RPL21	RPS6KB2
RPL22L1	RPS6KB2
RPL22	SRPK2
RPL23A	RPS6KB2
RPL24	RPS6KB2
RPL24	TAF1
RPL26	RPS6KB2
RPL27A	TAF1
RPL27	RPS6KB2
RPL27	TAF1
RPL28	TAF1
RPL30	RPS6KB2
RPL32	RPS6KB2
RPL32	TAF1
RPL34	SRPK2
RPL34	TAF1
RPL36A	TAF1
RPL36	TAF1
RPL37A	TAF1
RPL37	SRPK1
RPL37	SRPK2
RPL37	TAF1
RPL39L	SRPK2
RPL3	RPS6KB2
RPL3	SGK1
RPL3	TGFBR1
RPL41	SRPK2
RPL4	RPS6KB2
RPL4	SRC
RPL4	STK4
RPL5	SRC
RPL6	RPS6KB2
RPL6	SRC
RPL6	TAF1
RPL7A	RPS6KB2
RPL7A	TTK
RPL7	RPS6KB2
RPL7	TBK1
RPL8	RPS6KB2
RPL8	TAF1
RPL9P7	RPS6KB2
RPL9P7	TAF1
RPL9P8	RPS6KB2
RPL9P8	TAF1
RPL9P9	RPS6KB2
RPL9P9	TAF1
RPL9	RPS6KB2
RPL9	TAF1
RPLP0P6	TBK1
RPLP0	RPS6KB2
RPLP0	SRC
RPLP1	RPS6KA6
RPLP1	TAF1
RPLP2	RPS6KB2
RPLP2	SRPK2
RPN1	RPS6KB2
RPN1	SRC
RPN1	YES1
RPN2	TNIK
RPP38	SRC
RPRD1B	SRC
RPRD1B	YES1
RPRM	STK32C
RPS10	SYK
RPS10	TAF1
RPS13	RPS6KB2
RPS13	TAF1
RPS14	RPS6KB2
RPS14	TNIK
RPS15A	RPS6KB2
RPS15	TAF1
RPS16	TAF1
RPS17	RPS6KB2
RPS17	TAF1
RPS18	RPS6KB2
RPS18	STK4
RPS18	TBK1
RPS19	RPS6KB2
RPS20	TAF1
RPS21	TAF1
RPS24	RPS6KB2
RPS25	RPS6KB2
RPS25	TAF1
RPS26	RPS6KB2
RPS26	SRPK2
RPS26	TAF1
RPS27A	ATM
RPS27A	EGFR
RPS27A	RIPK1
RPS27A	SYK
RPS27A	TAF1
RPS27A	TGFBR1
RPS27A	TLK2
RPS27A	ULK1
RPS27L	TAF1
RPS29	TAF1
RPS2	RPS6KB2
RPS2	TAF1
RPS2	TK1
RPS3A	RPS6KB2
RPS3A	SGK1
RPS3	RPS6KB2
RPS3	STK4
RPS3	TAF1
RPS4X	RPS6KB2
RPS4X	STK4
RPS5	RPS6KB2
RPS5	TAF1
RPS5	TBK1
RPS6	RPS6KA1
RPS6	RPS6KA2
RPS6	RPS6KB1
RPS6	RPS6KB2
RPS6	TAF1
RPS8	TBK1
RPSA	SRC
RPSA	TGM2
RPSA	TRIB3
RPSA	YES1
RPTOR	MAPK1
RPTOR	MAPK3
RPTOR	RPS6KB1
RPTOR	SGK1
RPTOR	TRIB2
RPTOR	ULK1
RRAGA	MTOR
RRAGA	RPS6KB1
RRAGA	TAF1
RRAGA	ULK1
RRAGB	RPS6KB1
RRAGB	TAF1
RRAGB	ULK1
RRAGD	RPS6KB1
RRAGD	ULK1
RRAS2	ARAF
RRAS2	BRAF
RRAS	ARAF
RRAS	BRAF
RRAS	MAPK1
RRAS	MAPK3
RRAS	PIK3CA
RRAS	PIK3CB
RRAS	PIK3CD
RRAS	PIK3CG
RRAS	RAF1
RRAS	SRC
RRBP1	SRC
RRBP1	YES1
RREB1	CDK12
RREB1	COQ8B
RREB1	FES
RREB1	ITPKC
RREB1	MARK2
RREB1	NTRK3
RREB1	NUAK1
RREB1	PRKCE
RREB1	SIK2
RRH	TGFBR1
RRM1	TNIK
RRM2B	SRPK2
RRM2	CHEK1
RRP15	SRPK3
RRP1B	SRPK2
RRP1B	SRPK3
RRP1B	TTK
RRP1	SRPK2
RRP9	TAF1
RSC1A1	CAMK2A
RSC1A1	CAMK2B
RSC1A1	CAMK2D
RSC1A1	CAMK2G
RSL1D1	SRPK2
RSL1D1	SRPK3
RSL24D1	TAF1
RSPRY1	SRC
RSPRY1	YES1
RSRC1	SRPK1
RSRC1	SRPK2
RSRC2	SRPK1
RSRC2	SRPK2
RSRP1	SRPK1
RSRP1	SRPK2
RSU1	TAF1
RTCA	TAF1
RTCB	PRKAA2
RTCB	PRKAB2
RTCB	PRKAG2
RTEL1	ATM
RTF1	SRPK2
RTF2	SRC
RTKN	TGFBR1
RTN3	TAF1
RTN4	SRC
RTRAF	PRKAA2
RTRAF	PRKAB2
RTRAF	PRKAG2
RTRAF	STK38L
RUNDC3B	STK3
RUNX1	ACVR2A
RUNX1	AKT2
RUNX1	BLK
RUNX1	BMPR1B
RUNX1	CAMK2A
RUNX1	CAMK2B
RUNX1	CAMK2D
RUNX1	CAMK2G
RUNX1	DGKA
RUNX1	DGKZ
RUNX1	DYRK1B
RUNX1	FGFR1
RUNX1	FLT1
RUNX1	GRK5
RUNX1	HIPK1
RUNX1	LCK
RUNX1	LIMK2
RUNX1	MAP3K11
RUNX1	MST1
RUNX1	NEK6
RUNX1	PBK
RUNX1	PIK3R1
RUNX1	PRKACA
RUNX1	PRKCB
RUNX1	PRKCQ
RUNX1	PTK2B
RUNX1	TBK1
RUNX1	TRIB1
RUNX1	TSSK2
RUNX1	VRK1
RUNX1	WNK4
RUNX2	AKT2
RUNX2	CSNK1G3
RUNX2	CSNK2B
RUNX2	DMPK
RUNX2	DYRK1B
RUNX2	FGFR1
RUNX2	FLT3
RUNX2	HIPK1
RUNX2	MAP3K13
RUNX2	NLK
RUNX2	SGK1
RUSC2	WEE1
RUVBL1	ILK
RUVBL1	NME1
RUVBL1	SMG1
RUVBL1	TBK1
RUVBL1	TK1
RUVBL1	TRRAP
RUVBL1	TYK2
RUVBL2	ILK
RUVBL2	NME1
RUVBL2	SMG1
RUVBL2	STK40
RUVBL2	TBK1
RUVBL2	TNIK
RUVBL2	TRRAP
RUVBL2	TYK2
RWDD2B	SRPK2
RXFP1	SRPK2
RXRA	AK9
RXRA	CAMK2A
RXRA	CAMK2B
RXRA	CAMK2D
RXRA	CAMK2G
RXRA	LIMK2
RXRA	PAK6
RXRA	PCK1
RXRA	RPS6KB1
RXRA	SRC
RXRA	TK1
RXRA	TRIB3
RXRB	AMHR2
RXRB	CAMKK2
RXRB	CDK17
RXRB	DCLK2
RXRB	ERBB3
RXRB	IP6K2
RXRB	MAP3K20
RXRB	MAP4K4
RXRB	OBSCN
RXRB	PTK2B
RXRB	PTK7
RXRB	RPS6KA5
RXRB	RPS6KB1
RXRB	SGK1
RXRB	SIK1
RXRB	STRADB
RXRB	TAF1
RXRB	TAOK1
RXRB	TAOK2
RXRB	TAOK3
RXRG	RPS6KB1
RXRG	STK40
RXRG	TAF1
RYR1	CDK5R1
RYR1	PRKCA
RYR1	PRKCB
RYR1	PRKCD
RYR1	PRKCZ
RYR1	PTK2B
RYR1	PTK2
RYR1	TTN
RYR2	PRKCA
RYR2	PRKCB
RYR2	PRKCD
RYR2	PRKCZ
RYR2	PTK2B
RYR2	TTN
RYR3	PRKCA
RYR3	PRKCB
RYR3	PRKCD
RYR3	PRKCZ
RYR3	PTK2B
RYR3	TTN
S100A11	PTK2
S100A14	STK11
S100A4	MAPK1
S100A4	MAPK3
S100A4	MAPK8
S100A4	MAPK9
S100A4	PTK2B
S100A4	SRPK2
S100A4	TAF1
S100A7	PTK2
S100A7	TGM2
S100A8	IRAK1
S100A9	IRAK1
S100B	MAPK1
S100B	MAPK3
S100B	PTK2
S100B	SRC
S1PR1	BLK
S1PR1	FGR
S1PR1	FYN
S1PR1	HCK
S1PR1	LCK
S1PR1	LYN
S1PR1	MAPK1
S1PR1	MAPK3
S1PR1	YES1
S1PR2	EGFR
S1PR2	MAPK14
S1PR2	MAPK1
S1PR2	MAPK3
S1PR2	MAPK8
S1PR3	AKT1
S1PR3	AKT3
S1PR3	MAPK1
S1PR3	MAPK3
S1PR3	SRC
S1PR4	MAPK1
S1PR4	MAPK3
SACS	TTN
SAE1	TAF1
SAE1	TP53RK
SAFB2	SRPK1
SAFB	SRC
SAFB	SRPK1
SAFB	SRPK2
SAFB	YES1
SAG	CSNK1A1L
SAG	CSNK1A1
SAG	CSNK1D
SAG	CSNK1E
SAG	CSNK1G2
SAG	CSNK1G3
SAG	GSK3B
SAMD11	TRIB3
SAMD13	TAF1
SAMD8	TGFBR1
SAMHD1	STK38L
SAP18	TAF1
SAP30BP	TAF1
SAP30	TAF1
SARM1	RIPK1
SARNP	SCYL2
SARS	PRKAA1
SARS	PRKAA2
SARS	PRKAB1
SARS	PRKAB2
SARS	PRKAG1
SARS	PRKAG2
SARS	PRKAG3
SARS	TNIK
SART1	SRPK2
SAT1	TAF1
SAT2	TGFBR1
SAV1	LATS1
SAV1	LATS2
SAV1	STK3
SAV1	STK4
SAV1	TAF1
SAXO1	STK16
SAXO1	TNK1
SAXO1	TRIB3
SBF1	TGFBR2
SBF2	AKT1
SCAF11	SRPK1
SCAF1	SRPK2
SCAF1	TTN
SCAMP3	STK17B
SCAMP3	TAF1
SCAND1	TAF1
SCARA5	TAF1
SCD	TAF1
SCEL	TAF1
SCGB1D2	TTN
SCLY	TAF1
SCML1	TLK2
SCML2	TAF1
SCN10A	CAMK2A
SCN10A	CAMK2B
SCN10A	CAMK2D
SCN10A	CAMK2G
SCN11A	CAMK2A
SCN11A	CAMK2B
SCN11A	CAMK2D
SCN11A	CAMK2G
SCN1A	CAMK2A
SCN1A	CAMK2B
SCN1A	CAMK2D
SCN1A	CAMK2G
SCN1B	CAMK2A
SCN1B	CAMK2B
SCN1B	CAMK2D
SCN1B	CAMK2G
SCN2A	CAMK2A
SCN2A	CAMK2B
SCN2A	CAMK2D
SCN2A	CAMK2G
SCN2B	CAMK2A
SCN2B	CAMK2B
SCN2B	CAMK2D
SCN2B	CAMK2G
SCN3A	CAMK2A
SCN3A	CAMK2B
SCN3A	CAMK2D
SCN3A	CAMK2G
SCN3B	CAMK2A
SCN3B	CAMK2B
SCN3B	CAMK2D
SCN3B	CAMK2G
SCN4A	CAMK2A
SCN4A	CAMK2B
SCN4A	CAMK2D
SCN4A	CAMK2G
SCN4B	CAMK2A
SCN4B	CAMK2B
SCN4B	CAMK2D
SCN4B	CAMK2G
SCN5A	CAMK2A
SCN5A	CAMK2B
SCN5A	CAMK2D
SCN5A	CAMK2G
SCN5A	TTN
SCN7A	CAMK2A
SCN7A	CAMK2B
SCN7A	CAMK2D
SCN7A	CAMK2G
SCN8A	CAMK2A
SCN8A	CAMK2B
SCN8A	CAMK2D
SCN8A	CAMK2G
SCN9A	CAMK2A
SCN9A	CAMK2B
SCN9A	CAMK2D
SCN9A	CAMK2G
SCNM1	TRIB3
SCNN1A	CAMK2A
SCNN1A	CAMK2B
SCNN1A	CAMK2D
SCNN1A	CAMK2G
SCNN1B	CAMK2A
SCNN1B	CAMK2B
SCNN1B	CAMK2D
SCNN1B	CAMK2G
SCNN1D	CAMK2A
SCNN1D	CAMK2B
SCNN1D	CAMK2D
SCNN1D	CAMK2G
SCNN1G	CAMK2A
SCNN1G	CAMK2B
SCNN1G	CAMK2D
SCNN1G	CAMK2G
SCO1	NME1
SCO1	PGK1
SCO1	PKM
SCO1	PTK2
SCO1	STK38L
SCO1	TAF1
SCO2	NME1
SCO2	PGK1
SCO2	PKM
SCO2	PTK2
SCO2	STK38L
SCPEP1	STK24
SCPEP1	STK26
SCRIB	STK11
SCRIB	TGFBR1
SCRIB	TGFBR2
SCRN2	XYLB
SCT	CDK5R1
SCT	PTK2
SCUBE3	TGFBR2
SDC1	MAPK1
SDC1	MAPK3
SDC2	MAPK1
SDC2	MAPK3
SDC2	MAPK8
SDC2	PIK3CA
SDC2	PIK3R1
SDC2	PRKACA
SDC4	MAPK1
SDC4	MAPK3
SDC4	PTK2
SDC4	SRC
SDC4	YES1
SDCBP	SRC
SDCBP	TKFC
SDCBP	ULK1
SDCCAG8	AURKA
SDF2L1	TAF1
SDF2	TAF1
SDF4	TK1
SDHD	TAF1
SDK2	SRPK2
SDR16C5	CAMK2G
SDR16C5	CDK2
SDR16C5	PDK4
SDR16C5	PTK2
SDR42E1	SRPK2
SEC13	GCK
SEC13	SRC
SEC13	STK38L
SEC13	YES1
SEC16A	STK38L
SEC16B	SRPK2
SEC22B	STK38L
SEC23A	SRC
SEC23A	TGM2
SEC23A	YES1
